temperature,dissolved_oxygen,ph,ammonia,risk
30.210717901992595,7.014499293236455,6.9539732908561485,0.7617440931631229,Medium
33.12507413351913,5.701698743172838,6.130425186038376,0.2804326302988209,Medium
23.55117306656594,9.981232234495515,7.713697955228318,0.6302310142977565,Medium
20.73881179891391,9.222150724334117,8.500375661365679,0.08742318103300534,Low
33.872628035270935,4.965918595931623,8.530724854793258,1.3549531844521494,High
34.69356020879889,5.356169533635358,8.338432622313986,0.967300081233366,Medium
31.684945318671936,6.442772270365439,7.608204107842912,0.7761920765837176,Medium
32.863582161838366,4.857596130982842,7.15526848830106,0.962949274143294,Medium
23.996949762512692,8.614957780585549,7.433631822071238,0.6311651592063787,Medium
23.488549107933107,8.186504565161998,7.099177349478742,0.49796839097469275,Low
25.691961195903936,7.765962385876844,6.890629423713856,1.4237983108058572,Low
33.74522029307267,6.742589714783171,6.985083615014067,0.8077978368467047,Medium
32.728407331604366,6.40097437988784,8.413175483841233,0.8037561913379528,Medium
29.493764439014313,6.803158756645567,8.204679486930871,0.3115828437573203,Low
30.421971932277472,6.778082891564179,7.843139221625759,0.15169266486260258,Low
30.8857344240714,7.099667018347903,8.807819468101878,0.21473781575632522,Low
34.38320368863621,5.425898972226001,7.781046013399062,1.1761099158980248,Medium
31.926722584746287,5.915124541355914,6.760150061517562,0.8892130840838807,Medium
21.42573796346602,9.728283346735815,7.694851834417325,0.8629214659104361,Medium
26.989777294718408,8.055250176099607,8.291770170019763,1.2008746276029794,High
27.382298233631438,6.753691391508197,8.793708707070305,0.188403046866673,Low
21.75655348850166,10.0,7.973589855121583,0.6337263681776654,Medium
31.614821242127647,6.922435472344811,7.000913274984715,1.3485661555686883,Low
31.437982206059786,6.703776957822927,7.0925760533161615,0.47851557050435173,Low
22.364174729374994,9.482444513364248,8.808382390127232,0.6624770154261423,Medium
25.749797341661147,9.015788571331143,7.6589791957587,1.4048485803893087,Low
31.704522408640884,6.910835872650396,7.129078420442479,1.48008100193724,Low
30.766403540054654,7.190988971428634,6.355435731651124,1.2772951819942662,Low
29.55610825986811,6.131406376006311,7.764773999907662,1.0322835840071187,Medium
20.184540288329043,10.0,8.476198533588963,0.4500849477626939,Low
26.878221226978265,7.539465486893809,6.9057821743274745,1.3784784243181758,Low
31.71941053147274,5.777793898611995,8.991103973512718,1.3200080362185405,High
24.258626567960583,8.95210491547013,6.319258595614149,1.4986660484066157,Low
29.985271041598054,7.073539403549924,6.2713221809523985,1.3465797643559716,Low
20.43499254806704,9.517165604144948,6.429065625499905,1.1673842316314056,Medium
22.973063408193468,8.911210391429673,7.96880711798247,0.06388243863709736,Low
20.081447511930506,10.0,7.817775532943183,1.2042078981805289,Low
23.578292309410827,7.7597042472526,6.171695820459782,1.2034361419260975,Low
33.91693145258421,5.923815605195664,8.094362351935912,1.2585905257965209,High
20.602269493205995,9.434591568634639,6.374771037916929,0.7617511753875499,Medium
31.177821924932665,6.692716751737255,8.553393299285805,0.2412673587372254,Low
31.019316379027423,6.250138159424948,6.812276253953401,1.0677579989491428,Medium
34.703071773480225,4.8979877102674125,6.163500944973887,0.9283003651920239,Medium
20.635258273702508,9.743879192545384,8.128734855301861,0.2679604911695298,Low
21.37581508736297,9.320305354604331,8.940081538662577,0.6932553572631498,Medium
31.76121422512112,6.3770135619954615,7.717239449875912,0.22624407945092406,Low
34.190366803371425,5.571496883556383,7.734051647422627,1.0526661574377085,Medium
29.738497328679635,7.635747023684798,6.445316969760174,0.7674455802859437,Medium
26.06051586111149,9.157351521729701,6.357652578593234,0.20980096871042037,Low
24.171133186718862,9.286780122717534,7.28370964104405,0.9203714450845761,Medium
29.519436761273944,7.301123077346594,7.2263493282860916,0.33426650477847336,Low
28.824593726135124,6.793929825664659,6.108179502832091,0.633416065793722,Medium
27.111990126352556,8.419399647047882,7.717373799366348,0.8530001316435623,Medium
30.53003271665557,6.698808265983282,7.957299169563095,0.4811590862178242,Low
31.811483329789308,6.988480767430387,7.2942545855396705,0.9427585966021751,Medium
25.409860016753814,8.488581866286493,8.21011706544666,1.3307403012183245,High
33.81585795942787,5.826851014975293,7.5608253442217075,1.2018069120381163,Medium
24.71676037616302,8.15920329255821,7.482424939552271,0.1826265192595499,Low
21.080887206094154,10.0,6.166703750720634,0.42811103983914733,Low
25.011950607523186,8.342078289969837,6.941680109405968,1.1166119244203776,Medium
20.220242653401062,8.938521206417683,8.569644070723674,0.5646697440554068,Medium
22.304193485909522,8.949001837584747,6.359017667594683,0.5537298480065963,Medium
34.37643771351458,6.8972761920693255,8.316314674063758,0.4733326497819417,Low
30.314975737491388,6.125028102255362,7.163525085490949,0.9649240655333775,Medium
20.160914674635144,10.0,7.575264908901783,0.25398944334486084,Low
22.488603018148005,9.702326798760872,8.967399008050815,0.8383944477623881,Medium
32.5860459632257,6.892078379192406,6.424787665706324,0.6778859637489831,Medium
25.888590737628796,8.960945566846718,8.265990518384234,0.6563307507106636,Medium
27.03990401285602,7.707143557421109,6.542779956692605,1.3615843970127604,Low
20.669736334614182,9.016199563525488,6.876177990943585,0.7403943381783638,Medium
28.796677595221936,6.163866568983184,6.252346003670646,0.3730645065430132,Low
32.65382577143812,6.327685219123036,7.947447150402823,1.0086028504735187,Medium
31.443545285592936,6.668630534632092,7.099825154797838,0.8138958785399012,Medium
25.076847249459888,8.669464793990084,7.447717525761882,1.1552551082944749,Medium
32.78023275321753,6.122383088508485,8.72865673161405,0.8848146714001011,Medium
32.75411448250583,5.551529761447714,7.496450875594456,0.8018024510968208,Medium
21.574695738441058,9.492251087641646,8.752013017655027,0.9499400381434662,Medium
22.662598736554514,9.651312661043628,6.574809028988099,0.04698646637987309,Low
33.9119068775604,6.100641897146781,6.922605217262358,0.9017310154210275,Medium
20.109716844395233,10.0,8.109100397096679,0.9543169618732018,Medium
34.72708921313803,6.2499662860646765,7.432517620883198,1.1445345191441714,Medium
33.549918079460795,4.730063593261824,8.889633670648138,1.175187704399884,Medium
33.0020215739289,6.45659176913666,8.197240508981363,0.6657321622957793,Medium
28.296557036169126,7.628757073304228,8.909445350116709,1.4770213413331206,High
24.323423682318577,9.61362232071098,8.249950613805806,0.5262743633564427,Medium
21.858046622963315,8.80205140968809,8.332029382587535,0.7396526153071898,Medium
34.78310254242389,5.685899097183252,8.933750937221522,0.6232482432691492,Medium
31.90523225839959,7.0656539309507425,7.666385130413292,1.2050690826087291,Low
33.87052500829833,6.220305738678969,6.110912181603522,0.5653264885470339,Medium
20.73047708470777,9.263702848750471,8.025916886002452,1.0727547125044303,Medium
31.605810241274394,6.114957475463995,8.21829440542953,1.2032986722388819,High
20.73445564734919,9.472674905098794,7.865693320125738,1.2886067038909865,Low
20.067501874094887,10.0,8.031862198093192,0.05411486080163369,Low
26.020333363300818,7.98808082990165,8.014838426567575,0.36411096140729,Low
32.791716944478694,6.96795341416234,8.560034013432178,0.45542604016716925,Low
28.854803763247233,7.188316882927859,6.824475152265201,1.3309707676360851,Low
22.81390522909237,9.445609002510528,7.025780815636981,1.0792823299859358,Medium
32.111474089644226,7.392900264079678,6.889086171033495,0.6178335071856105,Medium
22.052319170444395,9.691932632350962,8.992740111788752,1.0543127050797811,Medium
28.928192606200575,7.403737569628478,8.745896280856664,0.7504057282342207,Medium
22.015503699695923,10.0,6.2015000065433,0.31094876615628453,Low
20.265031714998685,9.485966861568004,7.903620794855391,0.5215057689445726,Medium
26.305726572579157,7.262300703641371,8.255889364724746,0.8158763890479773,Medium
24.268113126677378,8.678772177154226,6.7052913506419785,0.49476066846984884,Low
33.63597221634423,5.647848987011891,8.226953848253931,0.8902097433040116,Medium
29.801588135142428,6.70258614743903,6.724116184879989,0.4905135972813112,Low
22.331623461251336,10.0,7.684468183243154,1.1900418934606474,Medium
31.757361640635704,6.881179441409684,7.428771925760177,1.492105605913187,Low
30.118962154685363,6.74660761712241,6.555538034860703,0.8476343932689826,Medium
21.528412359718175,9.312056045509898,8.866048284563433,0.7739707758071659,Medium
26.49458739301651,8.527650608664992,8.879323566987662,0.16347399935393658,Low
20.616186399572705,8.654966073935116,6.196591301755147,0.6881255851935258,Medium
27.741317018856684,8.234087840173126,6.152881447724658,0.1762845486913478,Low
25.76756566984892,8.794317109765998,8.09456917682974,0.31846060687196986,Low
24.53107353175458,8.529909882608226,7.2498288992074436,0.012474454435452793,Low
21.68105556498046,8.978144273485542,6.003699187535725,0.7671693601611839,Medium
27.342530097608122,7.015501996783219,7.293981060439349,1.1730658949146107,Medium
32.61805559322435,6.16649385357103,6.967471322903189,0.3712994510122158,Low
27.197951008265978,7.379171476572574,6.684758626390262,0.5027962556617513,Medium
33.955769263837254,5.243188761285708,7.382308815718699,1.0702214819791989,Medium
22.256810173362112,9.59732635742343,6.414616114915592,1.3790465583607174,Low
20.13889672731685,10.0,6.093850538704934,0.17483790666768287,Low
29.302239299424443,7.710200908998422,7.70763615129203,0.889391120321528,Medium
32.741529996346685,6.227058411599595,8.5601083780271,0.9324874387761912,Medium
22.441152291574365,9.081795964234844,8.566474625371757,0.3888525907936944,Low
33.78190521354021,5.357894483073528,7.810273362999965,1.477127805090289,Medium
25.42304117958799,7.912662447219039,6.955197353485379,1.2008281481398215,Low
29.011008782939637,7.921529998639998,7.242078281367709,0.4832770952017069,Low
21.17162589620546,9.818907935139414,7.039435966221543,0.03836088024805501,Low
22.482316363726625,8.615384612062003,8.124273707050763,1.1104847758215002,Medium
24.75729756694968,8.700417438343033,7.781491644085342,0.19777924920247353,Low
22.155779921833012,8.806530338219105,6.518831809326234,0.7658661253572445,Medium
34.87661713893066,5.511416302412503,6.049739405692671,1.4896960270764548,Medium
28.769582512012484,7.374847965941988,8.691906599262282,1.3217666471902614,High
28.04300619667063,7.045884542304669,6.819561574502629,0.08527434759428767,Low
28.918514133362965,7.580056667264878,7.990863139981055,1.2560053134954758,Low
20.27240815871546,10.0,6.6938416190605565,1.312093861876664,Low
23.804967598427428,8.435987056487196,7.660622520268834,0.6002880850882809,Medium
30.16431145399691,7.59437211960346,7.700813385958161,1.1400491334052836,Medium
34.75125613989407,5.415069859526331,7.5437491556565925,0.028580118132407725,Medium
31.940428344655675,6.544313904088247,7.223884291081696,0.15016722500319976,Low
33.34484632513096,5.79554981239611,8.047744794627661,0.23256749298854465,Medium
34.423244443115486,5.432406105132648,6.598625978698471,1.2898844622309935,Medium
33.68874116212897,5.312337894994165,7.4094026645244835,1.1029074077986165,Medium
33.17548600716202,6.062812836867744,7.551058460548288,1.115157451674405,Medium
30.96703964979193,6.907855042277834,7.709801455924579,0.16587649423911507,Low
33.5595993631706,5.5556742324345105,8.394292307455,0.15879509096948694,Medium
23.065960506221437,9.998905185877328,6.069420283745839,1.4690447042238466,Low
25.657170205335213,9.179694451749976,8.66271326546413,0.5979985333436226,Medium
24.78698732899499,10.0,7.742968121244152,0.6196185666609477,Medium
29.026621338015627,7.111097330053142,7.402920769879789,0.3031458493184407,Low
25.658089743245057,8.441861034282386,6.393326079078659,0.2526785358262868,Low
30.26843110090516,5.950987203375744,8.864695175567423,0.37295915058432505,Medium
21.483867576572337,9.525634105098957,8.64310815575361,0.4243889017385169,Low
23.03132152468217,8.419515959409896,7.566036904099537,0.7079407954576887,Medium
23.891597597818013,8.971952862978215,7.444474020978842,1.4394051979770566,Low
29.787788011289948,6.1176904699570605,6.3320762220888485,0.386130072918885,Low
24.421609243618143,8.62180717012724,8.630132391793857,1.3534463618139934,High
34.76852912376131,5.013888812412827,8.858997398303945,0.11701498934929772,Medium
22.06690303891708,10.0,7.6586947621933845,0.15449705417116416,Low
32.686954367032136,5.777395328492354,7.627093206906615,0.2563138718172638,Medium
23.79883211600296,8.704477199787888,8.555799473384397,0.8804995114912151,Medium
31.0269414127945,6.931355345421881,7.113757911264831,0.6132338969955353,Medium
31.400224576160525,6.506211382192759,6.620440582542095,1.4128928965397676,Low
21.809830061655298,9.34433525688936,6.301186936949428,0.40416431861545354,Low
32.697178041019356,5.814968663787443,7.240703793929909,0.6802903569167481,Medium
23.678884595348144,9.390037193918758,8.554003948206612,1.313116958384802,High
25.089832186048415,8.737757047748337,6.745219211596955,0.3747467873097167,Low
22.41881094277886,8.840854089004628,8.66396648581674,1.1682644828582613,Medium
27.764922819315935,8.611610594307246,7.589236998547494,0.809486340229863,Medium
26.518446270465354,8.08232276283881,6.376991558605608,1.428852076610068,Low
27.23046139379526,8.654558580663087,6.49073063313033,0.836080662539501,Medium
23.11575880027309,9.021333988710264,6.090163736283536,0.18724043300291487,Low
33.752726114437934,6.3173791454525965,7.824387635743775,0.7028710566640167,Medium
26.006768678679173,8.02012023861073,6.561716833846025,1.483019808794169,Low
32.274618030557946,4.493408178225224,7.406277891041857,0.23778691196824062,Medium
33.80998787410352,5.275789247698979,6.150320069090801,0.5201814784478367,Medium
31.916855457438267,7.5464035189700125,8.25251575423458,1.1925167219549424,Medium
23.17931916620814,9.111717808234268,7.313968808761118,0.9621303374036052,Medium
20.03463158880113,9.307239697258877,6.842689157892465,0.10247402874483129,Low
26.87393062304771,7.955126750178316,6.4569801304727275,0.9521013914150132,Medium
25.893910873553498,8.54023383777884,6.957469483824211,1.0920083912920127,Medium
26.916491452323612,7.718884128200551,7.799086070147971,0.7144481194109074,Medium
34.250916419366554,4.95936744556168,6.5317065037478175,1.020360150710944,Medium
32.69011341961863,6.508956715995107,7.348898065268042,1.339806657634116,Low
31.244279283843014,6.928872413749838,7.594241434791732,0.9933936210137154,Medium
24.537204217068922,9.378475990216439,7.099006465669609,1.1103809619030767,Medium
26.047103061786228,8.362229162977304,8.159347605064639,0.7683118861095178,Medium
33.60629490364263,6.329988094845303,7.9412153944299755,0.5201200256170806,Medium
26.122350023465195,8.480250181827312,6.377421054936856,0.14666828179791996,Low
30.01234884720137,6.808874614390785,7.9887291426302856,0.03945200356061059,Low
24.898202640076697,9.251691603570114,8.334454267632037,1.292339298080234,High
23.70020565839221,8.379415722143175,6.388088410374824,0.41997726314655287,Low
22.07981744350129,9.685905749690853,8.024209642047833,1.3663870961760263,High
23.03783611886279,9.396716498342283,8.104173303730297,1.429854478043493,High
29.150907243307607,7.272757790406616,7.876434470741809,0.4875318309002441,Low
34.641925860375615,5.708809766013499,8.056283162283043,0.04460909769667014,Medium
26.00092169202133,8.199027166671927,7.8306823332997375,0.6714749007300047,Medium
34.03906249153589,6.126981936885386,6.966647021468814,0.8213771190415959,Medium
27.34736384138694,7.846753791270246,7.002333800876267,0.3738654511411735,Low
33.690077528833044,6.164273972996067,8.529968657285938,1.4675246018391963,High
31.174872886695326,6.5455038417719775,8.287770275887922,0.7261053701040368,Medium
26.846782917714073,8.681972407930845,7.934457583077871,0.4410870027924785,Low
23.867126145535316,9.062225565437021,7.22994716467513,0.336096347104002,Low
32.24084025129247,6.893865210701883,6.503098559033343,0.021185478871999806,Low
25.041949527940606,8.714927001791578,8.517521598702974,0.21611031447291335,Low
31.615038517745766,5.958179963142307,7.170187770469587,1.4979281773677546,Medium
22.888862348463647,9.246734318515474,7.268400997640381,0.9333061036950936,Medium
33.9935117361988,6.519596557463081,6.208921909774184,0.21561630084837896,Low
31.86106960843991,6.472637359308006,8.654547178519081,0.9985453532713393,Medium
21.67767203571016,8.72488578802591,6.529069140024228,0.6410081380726842,Medium
28.28277392838995,7.519420634844591,8.058488746845452,0.9825032349551903,Medium
34.880630082920824,6.148957452948228,6.285597260882592,1.0944865154633903,Medium
34.64996117324884,6.225991646432254,7.383626657512721,0.6429176179750293,Medium
20.77128731835394,10.0,7.060013085205403,1.1833211732009383,Medium
32.481801129229794,5.858159933668534,7.24999799411964,0.4891030665389403,Medium
31.232311695005823,6.4944692996546065,7.473772339174099,1.3406162191090916,Low
22.158630441178374,9.391905225816492,6.288285698915644,0.2387530278613747,Low
28.007600199109405,7.103406365549876,6.158421304200331,0.010772928806901226,Low
26.544749895413947,7.91866035028839,6.104515050839747,0.9818638336341245,Medium
32.3469097612428,6.24670407047322,6.440591204464213,1.2925934506945989,Low
32.34686914925142,6.164402542996398,8.457599637881941,0.14820655536249722,Low
25.917222769081317,8.869055293934732,6.77235587797189,1.1309700825059936,Medium
27.562679065862206,7.733094406052068,7.394038913571989,0.5581774669305083,Medium
23.287838247179486,8.742063110318098,8.254472431714188,0.18717641857060116,Low
21.289735251664176,9.420956468060462,6.526039534361765,1.2364303579822806,Low
25.977599352113188,8.688048980609464,6.411633773371837,0.9837743402835286,Medium
26.730942608018758,8.036023778883711,8.625252597162246,1.4636375122843155,High
33.09288438161268,5.363292600436412,6.6623937636268025,0.9875500798516443,Medium
24.336253724572877,7.945461058741612,7.699261952428934,0.8308540650507004,Medium
32.42820387258179,7.172409812099037,6.079733294991875,0.08369411434756337,Low
29.023376786840235,6.338921757335297,6.780553966028974,0.6337975700990545,Medium
31.368654780992905,5.78930064118039,7.683669203670132,0.5842005264770834,Medium
24.060451422426606,8.990600552643025,6.944248855693143,0.8505017542003621,Medium
30.149785737644564,7.271493236010285,6.003202395068242,0.326292936872707,Low
33.41767246578171,6.15738013129737,6.515881055811069,1.336493303117192,Low
27.0493391043101,8.38895365420025,8.806625831527965,0.09863517135317662,Low
23.227674119430777,10.0,6.586459528746012,1.022495243721347,Medium
23.211384340050802,8.50744417256594,6.620955478922519,0.6398737110653727,Medium
22.642074487596197,9.156179300415593,8.580845658656823,0.4873918333599887,Low
25.411380297773803,7.936831096338389,7.072108870506162,0.4045626942091537,Low
29.15727601012683,7.0082784629024895,8.66509635918852,1.3952032651701372,High
21.497465857651854,8.86175560428051,6.345979314332964,0.9331581919023649,Medium
21.829534463144345,10.0,8.262814544813677,1.2315151987746558,High
27.890907903290312,8.024007041870487,6.132525308832484,0.6078847966373089,Medium
24.859050034064545,8.25396134366379,7.730582875492779,1.2112245385126406,Low
22.555117904877783,8.672080412401169,7.495918640628945,0.7455713936432622,Medium
34.56327092818607,5.67427149250491,7.192575073664979,0.8812815271793556,Medium
21.920789158216806,9.7090317706042,6.579624967335391,0.16389238386950392,Low
32.992169094965305,5.601703555132137,7.076018374583734,0.6189173722764021,Medium
26.472785055310318,8.09215779643245,8.78030817446698,1.3998416332889039,High
25.872379692959953,7.45859447445921,7.353139500555765,0.8562220033384539,Medium
26.927268671746223,8.072804769735768,7.663197070139291,0.48786616457417337,Low
25.18596208643949,8.424942243146447,6.283919304748166,0.2574333222968199,Low
30.84670703218079,6.7946945968246535,6.643616917680431,0.8483818917565373,Medium
31.333093137101407,6.542322619220111,8.480369645771233,1.3919822408413238,High
28.960917936107613,7.6085019666205,6.157727970969166,1.4188246376226405,Low
25.887271013974157,8.420344855024842,7.736932574250728,0.01688201027655814,Low
20.578129989851536,10.0,7.688004041495799,0.04953333143705078,Low
31.15189941833578,5.56912246960156,7.489252447317925,0.7039785861323099,Medium
20.082096632519413,10.0,6.992148200238316,1.319357793475984,Low
25.595908813370798,8.733327165886692,6.811025364597983,0.24927658575152883,Low
31.623618550719918,5.448315490184015,7.6094637712567526,1.4484697706877858,Medium
34.453698683332306,5.3331819488469,6.562827878295101,0.8954663145093541,Medium
33.172211369833065,5.0061355115558435,8.432888706719766,0.7278276915296358,Medium
28.46589020538768,6.219878683391425,7.821634291482217,0.6432192846424911,Medium
25.549765517707968,8.16130863859085,6.3551972495360065,1.194178332042182,Medium
32.56575287280562,6.43225114852612,6.9113898552298325,1.3127580419388716,Low
20.35955533291933,10.0,7.391027144044504,1.038288886671905,Medium
22.450875502241818,8.98436026728358,7.130202023624629,0.9318850194727667,Medium
20.60142514809164,10.0,7.566752681947117,0.32934634025393006,Low
22.09435481268681,9.742708007683703,7.032423234190044,0.15424712246440747,Low
34.20979693594407,5.8721086363154225,8.426908807520247,1.4618815134321814,High
21.211029200041086,9.965635245204265,8.614227260223641,0.9550093066104252,Medium
26.43539182036119,8.28328065301521,6.107696658022077,0.8065551194210202,Medium
34.903144951802716,6.6839787255042244,6.121197686526489,1.0616375354079373,Medium
24.52647300045396,8.587485524083144,6.1353442371278355,1.40445241199651,Low
32.56213615681665,6.407672754913592,8.504122992980808,0.24207892975212328,Low
28.023472294638058,7.339405671394462,7.70234434064797,0.6018776191945079,Medium
26.675240822809883,8.455583473694318,8.906256964084797,0.47287473577081335,Low
22.84045237509281,9.336338180319842,8.893119584674437,0.15048621969713044,Low
33.00954560751772,6.5769315806197195,8.490057537477085,1.4640873351481656,High
32.632319832753076,5.407668426607794,6.380805770372759,1.1957249620987853,Medium
28.185135411215718,7.633090060109712,8.69676472896154,1.4579876897835997,High
30.572574845647715,5.394700069414314,7.369211573705536,0.5856487712625409,Medium
25.42398544358994,8.419895896039172,6.269259705753586,0.12537976703805295,Low
31.698047658084676,6.032673963926378,8.792053465633861,0.9222093028049891,Medium
20.527639732766296,10.0,6.617459379039023,1.4638466763405942,Low
23.280563392274523,8.924581060992512,8.808530794920589,1.4660171675723925,High
23.54540653075317,8.774385653025833,6.460805497613276,0.10435943326681155,Low
22.926863616385045,9.46927622089869,8.737346388886925,0.8104561367045666,Medium
29.38984335048621,7.439646900392728,8.40175086202155,0.930505473673319,Medium
32.962052437890875,6.74185293041423,7.043702327269777,0.14496279721780464,Low
23.388934368751737,9.481064830847139,8.83708095547342,0.5736816353363887,Medium
31.561598204980548,6.426816124986032,6.548426311292929,0.4878938372406429,Low
29.797878275342278,6.604914705828672,7.304279240427139,0.35068194796655083,Low
30.828601692690146,7.124168945455448,8.81000907559538,0.2899763327643503,Low
21.609685442487805,8.69936274302473,7.558648794329082,0.7672074430195848,Medium
26.550012340082592,6.557186885802688,7.458841838011746,0.7221404053023481,Medium
26.32649094071842,8.282348556612895,7.778869893448848,0.34967198061254184,Low
29.564134703435748,7.275779787211044,8.944161303759005,0.7088175677288816,Medium
33.451330573860474,5.667990735406678,6.180992455722665,1.2350981836797723,Medium
29.722755945007016,6.885551143996159,7.2845095905266195,0.960525748927501,Medium
32.84343505694911,6.1923407647913535,7.04302090450771,0.9971690956056378,Medium
30.07781282921101,6.614350625477836,7.112736964625007,0.6433718335960554,Medium
32.18184441780589,6.365574925658464,8.2097192793472,0.6949671020358522,Medium
23.23242712719051,8.146460805373156,6.393465507554129,0.305889658661649,Low
29.40237474176313,6.049080198802136,8.684063660603446,0.4161538811496786,Low
21.660863879008314,8.773171879837728,6.463269264066428,0.3045238035594129,Low
24.369941803376985,8.970673995745118,8.648476698102234,1.1432135738675018,Medium
30.622363307639525,6.40854784826176,7.073047894577923,0.7228233398691501,Medium
22.211389302283788,9.425953690958027,6.924999611858532,0.19964153551026848,Low
28.253595378623864,6.988070722981969,6.209794894430583,0.7268734216270931,Medium
31.733167929016926,5.90500687421874,8.445219288656261,0.6778785434242045,Medium
32.30835623959791,5.995191424013036,7.082431684252546,0.27276980886252394,Medium
27.012268091428577,8.145679293106289,6.722781349242936,1.1301532567538646,Medium
24.707701581674698,8.653862778698928,6.392670992551485,0.6638443356849035,Medium
